longitude,latitude,price,buildingTypeId,style,airConditioning,washrooms,basement1,cableTVIncluded,cacIncluded,familyRoom,fireplaceStove,heatSource,garageType,heatType,kitchens,parkingSpaces,parkingIncluded,room1,room1Length,room1Width,room2,room2Length,room2Width,room3,room3Length,room3Width,room4,room4Length,room4Width,room5,room5Length,room5Width,rooms,streetDirection,waterIncluded,totalParkingSpaces,daysOnMarket,bedrooms
-79.474695,43.639021,599000.0,1,2,4,1.0,6,2,1,0,0,1,7,2,1.0,0.0,2,17,5.21,3.81,9,3.35,2.44,13,2.44,2.28,6,3.14,2.67,21,5.22,3.35,7.0,0,2,1.0,33,3.0
-79.41283100000003,43.7726571,2000.0,1,4,0,1.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,3.2,5.0,9,3.2,5.0,13,2.23,3.84,17,3.0,3.05,8,2.17,2.77,5.0,0,2,1.0,6,2.0
-79.41283100000003,43.7726571,2000.0,1,4,0,1.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,3.2,5.0,9,3.2,5.0,13,2.23,3.84,17,3.0,3.05,8,2.17,2.77,5.0,0,2,1.0,6,4.0
-78.89715190000003,43.95365579999999,939000.0,3,2,0,5.0,3,0,0,1,1,1,1,2,1.0,2.0,0,17,7.49,3.35,9,7.49,3.35,13,5.71,4.36,9,6.09,3.65,18,4.11,2.89,11.0,0,0,6.0,39,4.0
-79.41069159999998,43.6413708,449000.0,1,4,0,1.0,6,1,2,0,0,0,7,3,1.0,1.0,2,12,2.21,2.01,16,5.56,3.15,8,5.56,3.15,12,2.64,2.51,21,3.56,2.77,4.0,0,2,1.0,15,1.0
-79.7759684,43.177543,509900.0,6,2,0,3.0,4,0,0,0,0,1,1,2,1.0,1.0,0,17,3.35,2.32,9,3.35,3.7,13,2.89,3.24,6,2.4,2.6,25,2.9,2.46,9.0,0,0,2.0,43,4.0
-79.2714003,43.9698312,798000.0,3,9,0,2.0,4,0,0,1,1,1,0,2,1.0,4.0,0,17,4.26,3.35,9,4.26,3.35,13,6.7,2.89,9,5.03,3.35,21,5.03,3.35,7.0,0,0,6.0,30,3.0
-79.31113140000002,43.8804943,669999.0,6,3,0,3.0,11,0,0,1,0,1,0,2,1.0,1.0,0,11,3.99,3.68,13,3.18,3.68,6,2.49,3.68,11,4.11,3.68,21,3.96,3.68,6.0,0,0,2.0,34,2.0
-79.21517779999998,44.55137379999999,1488000.0,3,1,0,3.0,6,0,0,1,1,5,0,2,1.0,15.0,0,21,8.28,3.4,32,8.51,3.66,21,4.72,3.05,12,4.27,3.05,6,4.01,3.56,9.0,0,0,19.0,56,3.0
-79.5617965,44.1204136,499900.0,3,2,0,2.0,3,0,0,1,0,1,1,2,1.0,1.0,0,14,4.28,2.16,10,3.49,4.08,8,3.3,2.73,17,3.6,3.33,0,2.42,3.06,6.0,0,0,2.0,51,3.0
-79.6470635,43.5843211,800000.0,6,3,0,3.0,6,1,1,0,0,1,7,2,1.0,2.0,2,17,4.77,3.11,9,3.64,2.73,13,3.03,2.42,0,3.33,2.98,1,3.33,2.98,6.0,0,2,2.0,39,3.0
-79.46959770000002,43.9882883,1098000.0,3,2,0,3.0,3,0,0,1,1,1,0,2,1.0,4.0,0,14,8.11,3.7,16,7.13,3.62,8,7.13,3.62,5,3.7,3.0,11,4.7,4.6,9.0,0,0,6.0,63,4.0
-79.5318691,43.86503870000001,2750.0,3,2,0,3.0,3,1,2,1,1,1,0,2,1.0,3.0,2,9,6.0,3.1,13,5.5,3.0,9,5.4,3.4,17,5.4,3.7,0,2.9,3.4,6.0,0,1,3.0,32,4.0
-79.38718979999999,43.7771902,3000.0,3,9,0,3.0,11,1,1,0,1,1,0,2,1.0,3.0,2,17,5.69,4.04,9,3.61,3.02,13,4.9,3.48,17,4.57,3.48,0,4.04,3.43,7.0,0,1,5.0,9,3.0
-79.38718979999999,43.7771902,3000.0,3,9,0,3.0,11,1,1,0,1,1,0,2,1.0,3.0,2,17,5.69,4.04,9,3.61,3.02,13,4.9,3.48,17,4.57,3.48,0,4.04,3.43,7.0,0,1,5.0,9,5.0
-79.6565631,43.61050510000001,2600.0,3,2,0,3.0,3,1,1,1,0,1,1,2,1.0,3.0,2,17,7.0,3.3,9,7.0,3.3,13,3.65,2.41,6,2.89,2.41,11,4.87,3.4,8.0,0,1,4.0,4,6.0
-79.33204350000003,43.8626158,1350000.0,3,2,0,3.0,4,0,0,1,1,1,0,2,1.0,3.0,0,17,5.03,3.55,9,3.51,3.75,13,3.7,2.73,6,2.44,3.0,11,4.62,3.53,8.0,0,0,5.0,72,4.0
-79.29312390000003,43.8494188,2289000.0,3,2,0,6.0,2,0,0,1,1,1,0,2,1.0,9.0,0,17,5.15,3.96,9,4.63,3.96,13,7.92,3.9,9,5.36,3.96,25,3.96,3.35,10.0,0,0,12.0,53,7.0
-79.5482043,43.8513675,975000.0,3,2,0,4.0,2,0,0,1,1,1,0,2,1.0,2.0,0,17,5.6,4.0,9,5.6,4.0,13,6.1,4.2,6,6.1,4.2,11,4.8,3.6,8.0,0,0,4.0,11,4.0
-79.92782890000002,43.0675419,649900.0,3,2,1,4.0,4,0,0,1,0,1,0,2,1.0,4.0,0,11,4.97,6.25,13,3.36,3.51,6,3.36,3.36,17,4.12,5.95,0,3.82,4.12,9.0,0,0,6.0,32,4.0
-79.4800299,43.8305182,899900.0,6,2,0,3.0,11,0,0,1,1,1,0,2,1.0,1.0,0,17,3.9,3.56,9,3.9,3.2,13,5.73,2.9,11,5.73,3.62,21,5.73,3.75,7.0,0,0,2.0,44,3.0
-79.58330179999999,43.7474965,239900.0,1,4,1,2.0,6,2,1,0,0,0,7,0,1.0,1.0,2,17,5.91,3.35,9,2.89,2.59,13,3.6,2.86,17,4.75,3.32,0,3.17,3.18,5.0,0,2,1.0,25,2.0
-79.8535902,43.5288394,799999.0,3,2,0,4.0,4,0,0,0,1,1,0,2,1.0,4.0,0,17,6.7,3.45,9,6.7,3.45,13,4.86,3.34,6,2.3,3.34,17,1.6,3.34,9.0,0,0,6.0,50,4.0
-79.4507429,43.8036014,479999.0,1,4,0,2.0,6,2,2,0,0,1,7,2,1.0,1.0,2,17,4.14,3.2,9,3.35,2.9,13,2.74,1.93,17,4.27,3.35,0,3.71,2.79,5.0,0,2,1.0,36,2.0
-79.4072396,43.6432548,745000.0,1,2,0,2.0,6,1,2,0,0,1,7,3,1.0,1.0,2,17,5.2,3.1,9,2.6,3.0,13,2.3,2.4,17,3.8,3.0,0,2.8,2.4,5.0,0,2,1.0,11,2.0
-79.2649498,43.8262865,599000.0,3,2,0,3.0,2,0,0,1,0,1,0,2,1.0,1.0,0,17,5.25,2.99,9,2.99,2.45,9,3.77,2.75,12,2.75,2.85,21,4.46,2.88,7.0,0,0,2.0,21,4.0
-79.38469549999998,43.7749633,2100000.0,3,9,0,3.0,3,0,0,1,1,1,0,2,1.0,4.0,0,17,6.89,3.98,9,3.02,2.99,13,4.47,2.99,17,4.55,2.96,0,3.97,3.04,10.0,0,0,6.0,66,4.0
-79.3871417,43.699343,739000.0,1,4,0,2.0,6,1,1,0,0,1,7,2,1.0,1.0,2,17,6.02,3.35,9,6.02,3.35,13,4.72,2.29,17,6.01,2.75,0,3.48,2.8,5.0,0,2,1.0,9,2.0
-79.3871417,43.699343,739000.0,1,4,0,2.0,6,1,1,0,0,1,7,2,1.0,1.0,2,17,6.02,3.35,9,6.02,3.35,13,4.72,2.29,17,6.01,2.75,0,3.48,2.8,5.0,0,2,1.0,9,2.0
-79.64200859999998,43.5846035,574900.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,2.0,2,17,6.1,3.6,9,6.1,3.6,13,2.4,1.88,6,3.53,2.84,21,4.6,3.27,6.0,0,2,2.0,1,2.0
-79.3407558,43.8545211,2100.0,1,4,0,2.0,6,1,2,0,0,4,7,2,1.0,1.0,2,17,3.75,3.37,9,3.88,3.07,13,4.21,3.68,17,4.42,3.2,0,3.91,3.02,6.0,0,2,1.0,11,2.0
-79.4352036,43.720341,2389000.0,3,2,0,5.0,2,0,0,1,1,1,0,2,1.0,4.0,0,12,2.13,2.44,16,4.22,3.8,8,4.14,4.61,12,4.12,4.5,11,6.4,4.5,11.0,0,0,5.0,37,6.0
-79.4352036,43.720341,2389000.0,3,2,0,5.0,2,0,0,1,1,1,0,2,1.0,4.0,0,12,2.13,2.44,16,4.22,3.8,8,4.14,4.61,12,4.12,4.5,11,6.4,4.5,11.0,0,0,5.0,37,2.0
-79.1310281,43.7810218,608800.0,6,2,0,2.0,3,1,1,0,0,1,1,2,1.0,1.0,2,17,3.43,2.13,9,3.43,2.51,13,3.86,2.36,17,4.67,3.94,0,3.84,2.77,6.0,1,1,2.0,7,3.0
-79.72745379999998,43.6577044,579900.0,6,2,0,3.0,3,1,1,0,0,1,0,2,1.0,1.0,2,17,3.05,7.05,9,3.05,7.05,13,2.45,5.2,17,3.96,4.55,0,2.75,3.25,6.0,0,1,2.0,46,3.0
-79.1773922,44.0538727,765000.0,3,9,0,2.0,3,0,0,0,1,3,0,2,1.0,12.0,0,17,4.08,5.61,9,2.74,2.8,13,2.8,4.57,17,3.66,3.41,5,2.77,2.74,6.0,0,0,15.0,51,4.0
-78.3241675,43.9542465,469900.0,3,9,0,3.0,4,0,0,0,1,1,0,2,1.0,2.0,0,17,4.78,4.64,9,5.95,3.09,13,4.66,3.96,17,4.12,3.53,0,3.97,3.05,5.0,0,0,4.0,23,3.0
-79.8244691,43.7119171,849900.0,3,2,0,4.0,0,0,0,1,1,1,1,2,1.0,4.0,0,17,4.08,3.92,9,3.96,3.53,13,4.51,2.68,6,3.9,2.92,11,4.27,4.16,9.0,0,0,6.0,39,6.0
-79.281039,43.799394,680000.0,3,6,0,2.0,10,0,0,1,0,1,1,2,1.0,2.0,0,17,6.27,3.61,9,6.27,3.61,13,4.71,2.62,9,5.08,3.17,21,3.96,3.37,7.0,0,0,3.0,11,3.0
-79.6623983,44.6368043,589900.0,3,10,0,2.0,3,0,0,0,1,0,0,2,1.0,12.0,0,18,3.86,3.58,0,3.89,3.2,1,3.3,3.23,8,3.94,3.86,16,3.86,3.4,6.0,0,0,14.0,18,4.0
-79.05325069999998,44.0228103,825000.0,3,2,1,2.0,6,0,0,0,0,0,4,0,1.0,6.0,0,18,5.9,3.48,0,3.23,2.77,4,3.71,2.06,15,6.99,3.43,9,6.99,3.43,6.0,0,0,6.0,57,3.0
-79.37605490000001,43.6460983,2550.0,1,4,0,1.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,5.18,2.7,9,5.18,2.7,13,3.3,2.1,5,3.04,3.02,8,2.7,2.4,5.0,0,2,1.0,6,2.0
-79.4781779,43.6274598,488800.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,1.0,2,18,3.66,3.12,0,3.12,2.95,8,4.5,3.05,12,2.57,2.46,19,4.5,3.05,5.0,4,2,1.0,20,2.0
-79.45596979999998,44.0288885,1995.0,6,2,0,4.0,2,1,1,0,0,1,1,2,1.0,1.0,2,17,5.12,3.35,9,5.12,3.35,13,3.35,2.74,6,3.35,2.37,21,4.75,3.41,6.0,0,1,2.0,11,3.0
-79.5318472,43.6449402,484900.0,1,4,0,1.0,6,1,2,1,0,1,7,2,1.0,1.0,2,17,3.71,2.55,9,3.71,2.55,13,2.58,5.1,17,3.84,3.35,8,3.69,2.74,6.0,4,2,1.0,12,2.0
-79.734222,43.23098270000001,449900.0,6,2,0,4.0,3,0,0,0,0,1,0,2,1.0,3.0,0,17,5.87,3.57,9,3.47,3.09,13,5.23,2.43,25,2.1,0.8,21,3.9,3.65,11.0,0,0,4.0,18,3.0
-79.79664609999998,43.4006355,649900.0,6,2,0,3.0,3,0,0,1,0,1,0,2,1.0,2.0,0,17,3.2,3.31,9,3.11,3.03,13,3.2,4.94,13,3.19,2.46,11,5.3,3.76,5.0,0,0,3.0,34,3.0
-80.2821103,43.1225443,799000.0,3,2,0,3.0,3,0,0,0,1,1,1,2,1.0,2.0,0,9,4.37,3.94,13,3.66,3.94,14,2.11,1.83,15,5.36,5.64,25,3.63,3.0,11.0,0,0,4.0,23,3.0
-79.41283100000003,43.7726571,3300.0,1,2,0,3.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,20.27,14.46,9,20.27,11.78,13,7.97,9.48,17,16.99,9.97,0,14.01,9.97,6.0,0,2,1.0,12,2.0
-79.3710777,43.646873600000006,669000.0,1,4,0,1.0,6,1,1,0,0,1,7,2,1.0,0.0,2,17,6.24,4.36,9,6.24,4.36,13,2.74,2.18,17,4.87,3.04,8,2.64,2.03,5.0,0,2,1.0,11,2.0
-79.8350907,43.519819,639800.0,3,2,0,3.0,3,0,0,0,1,1,0,2,1.0,1.0,0,9,3.35,3.66,12,3.96,4.27,13,3.05,4.88,17,4.27,4.33,0,3.26,3.72,6.0,0,0,2.0,35,4.0
-79.3686002,43.7696154,2500.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,4.92,3.25,9,4.92,3.25,13,4.92,2.23,17,3.5,3.35,0,3.73,2.97,5.0,0,2,1.0,19,3.0
-79.3686002,43.7696154,2500.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,4.92,3.25,9,4.92,3.25,13,4.92,2.23,17,3.5,3.35,0,3.73,2.97,5.0,0,2,1.0,19,3.0
-79.657388,44.3602494,299900.0,1,2,0,1.0,6,1,2,0,0,1,4,2,1.0,1.0,2,17,5.3,5.4,13,3.5,3.2,18,4.2,3.1,0,2.6,3.2,1,2.3,3.4,6.0,0,1,1.0,17,3.0
-78.8979027,43.9007145,599900.0,3,2,0,3.0,3,0,0,1,1,1,0,2,1.0,4.0,0,11,3.07,4.57,9,2.74,3.35,16,3.43,4.42,12,5.49,3.0,6,5.49,3.0,8.0,0,0,6.0,9,4.0
-78.836915,43.93475479999999,2350.0,3,2,0,4.0,3,1,1,1,1,1,0,2,1.0,2.0,2,17,6.96,3.28,9,6.96,3.28,9,4.45,3.28,12,3.9,2.85,6,3.57,2.32,8.0,2,1,3.0,18,5.0
-79.42354540000002,43.7572778,2998800.0,3,2,0,5.0,2,0,0,1,1,1,0,2,1.0,2.0,0,17,8.35,5.18,9,8.35,5.18,13,5.18,3.35,9,5.54,4.6,18,2.74,2.89,10.0,0,0,4.0,33,2.0
-79.42354540000002,43.7572778,2998800.0,3,2,0,5.0,2,0,0,1,1,1,0,2,1.0,2.0,0,17,8.35,5.18,9,8.35,5.18,13,5.18,3.35,9,5.54,4.6,18,2.74,2.89,10.0,0,0,4.0,33,5.0
-79.71956970000002,43.6360888,769900.0,3,2,0,3.0,3,0,0,1,0,1,1,2,1.0,2.0,0,17,5.79,3.55,9,5.79,3.55,9,5.48,2.79,12,3.4,2.43,6,2.86,2.43,7.0,0,0,3.0,23,4.0
-79.215265,43.7864894,949000.0,3,2,0,4.0,3,0,0,1,0,1,1,2,1.0,3.0,0,17,5.15,4.18,10,6.0,3.55,8,6.0,3.26,12,6.0,3.9,17,3.2,3.0,13.0,0,0,5.0,34,7.0
-79.4553384,43.6922946,1198800.0,13,2,4,3.0,0,0,0,0,0,1,5,5,3.0,3.0,0,17,3.5,4.0,13,3.7,3.0,8,3.5,4.0,17,4.15,3.0,5,3.25,3.0,14.0,0,0,3.0,51,6.0
-79.91908719999998,43.6339156,859000.0,3,2,0,3.0,3,0,0,1,1,1,0,2,1.0,4.0,0,14,6.45,3.65,6,6.45,3.65,8,6.01,3.2,9,5.38,3.5,17,2.51,2.39,10.0,0,0,6.0,41,4.0
-79.39295759999997,43.6457947,779000.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,2.34,4.83,9,2.34,4.83,13,2.26,4.63,17,3.84,2.74,0,2.9,2.53,5.0,4,2,1.0,60,2.0
-79.39295759999997,43.6457947,779000.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,2.34,4.83,9,2.34,4.83,13,2.26,4.63,17,3.84,2.74,0,2.9,2.53,5.0,4,2,1.0,60,3.0
-79.3734603,43.7968467,918000.0,3,10,0,2.0,3,0,0,0,0,1,1,2,1.0,3.0,0,17,8.13,4.84,9,8.13,4.84,13,5.09,3.31,17,4.51,3.65,0,4.81,3.15,6.0,0,0,4.0,46,3.0
-79.3734603,43.7968467,918000.0,3,10,0,2.0,3,0,0,0,0,1,1,2,1.0,3.0,0,17,8.13,4.84,9,8.13,4.84,13,5.09,3.31,17,4.51,3.65,0,4.81,3.15,6.0,0,0,4.0,46,6.0
-80.19121690000001,43.52085870000001,439000.0,6,2,0,3.0,4,1,1,0,0,1,0,2,1.0,2.0,2,17,3.6,7.4,13,2.8,4.1,8,3.0,4.1,17,5.9,3.0,5,2.8,4.2,8.0,0,1,3.0,30,3.0
-79.805948138237,43.127675900736506,524900.0,6,9,0,3.0,3,1,1,0,1,1,0,2,1.0,1.0,2,17,7.01,4.62,9,3.84,2.59,13,3.43,3.05,17,4.52,3.35,4,3.35,1.83,4.0,0,1,1.0,6,2.0
-79.4143379,43.6858599,3200.0,1,4,0,1.0,6,1,2,0,0,1,7,2,1.0,1.0,1,17,6.68,3.54,9,6.68,3.54,13,3.33,3.02,17,3.18,3.15,0,3.15,2.84,5.0,0,2,1.0,18,2.0
-79.72469699999998,44.440475,679000.0,3,2,0,3.0,4,0,0,1,1,1,0,2,1.0,6.0,0,15,3.9,1.65,13,5.8,2.74,16,6.1,3.96,8,3.66,3.48,11,5.61,3.9,9.0,0,0,8.0,59,4.0
-79.4095262,43.8315561,1180000.0,3,2,0,3.0,9,0,0,1,1,1,1,2,1.0,6.0,0,17,4.88,3.66,9,3.5,2.77,13,3.9,3.35,9,6.4,3.35,17,3.35,1.92,9.0,0,0,8.0,43,5.0
-79.3426172,43.6897902,989000.0,3,2,0,2.0,3,0,0,0,0,1,1,2,1.0,2.0,0,12,2.76,2.4,16,7.52,5.01,8,7.52,5.01,12,4.22,3.07,21,4.67,4.0,10.0,0,0,3.0,20,3.0
-79.6397911,43.5592347,379000.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,4.26,3.45,9,3.45,3.25,13,2.66,2.13,17,4.52,3.35,0,4.54,2.71,5.0,0,2,1.0,30,3.0
-79.3560136,43.6523308,689900.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,3.35,6.76,9,3.35,6.76,13,3.35,6.76,17,3.51,3.23,0,3.18,2.97,5.0,1,2,1.0,3,2.0
-78.81897790000002,44.16594050000001,699900.0,3,9,0,1.0,1,0,0,0,0,1,3,2,1.0,4.0,0,17,7.01,3.44,9,3.96,3.04,13,5.57,3.04,17,3.07,2.95,0,3.2,2.86,7.0,0,0,6.0,3,3.0
-79.6679512,43.5758452,2050.0,3,2,0,3.0,2,1,1,1,1,1,0,2,1.0,1.0,2,17,5.9,5.15,9,3.3,3.2,13,4.6,3.05,17,4.4,3.6,30,4.0,3.0,7.0,0,1,2.0,4,3.0
-79.8794051,43.2441607,774800.0,3,2,0,2.0,3,0,0,1,1,1,0,2,1.0,2.0,0,17,6.3,4.27,9,10.44,4.27,13,4.5,3.3,4,2.44,2.13,21,4.52,4.27,8.0,0,0,2.0,60,4.0
-79.2257568,43.86928579999999,959800.0,3,2,0,3.0,11,0,0,1,1,1,1,2,1.0,3.0,0,17,6.57,3.07,9,6.57,3.07,13,3.07,2.76,9,4.61,3.99,6,3.07,2.07,9.0,0,0,4.0,48,4.0
-79.50538420000002,43.6398802,6750.0,3,2,0,5.0,2,1,1,1,1,1,0,2,1.0,4.0,2,17,5.99,4.08,9,5.99,4.08,13,5.88,4.76,9,6.99,4.44,17,4.68,2.02,10.0,0,1,6.0,15,5.0
-79.62389209999998,43.5809932,414900.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,0.0,2,17,5.25,3.1,9,5.25,3.1,13,2.95,2.5,17,4.0,2.99,33,3.0,2.1,6.0,0,2,1.0,15,4.0
-79.5198025,43.6954204,549900.0,3,2,0,2.0,9,0,0,0,1,1,4,2,1.0,2.0,0,17,6.9,6.4,9,6.9,6.4,13,5.6,4.9,17,3.95,3.3,0,3.35,2.71,6.0,0,0,2.0,30,3.0
-79.66028440000002,44.36736610000001,1900.0,3,9,1,2.0,3,1,1,0,0,1,4,2,1.0,3.0,2,14,6.47,2.55,16,4.77,3.13,18,3.98,3.07,5,2.9,3.06,5,2.72,2.93,5.0,0,1,3.0,29,3.0
-80.12495329999999,43.9001807,564900.0,3,6,0,2.0,4,0,0,0,0,1,1,2,1.0,2.0,0,14,3.66,2.87,16,4.08,4.08,8,3.35,2.87,17,4.08,3.67,0,2.77,2.62,6.0,0,0,3.0,23,4.0
-80.10347209999998,43.9251686,950000.0,3,2,0,4.0,3,0,0,1,1,1,0,2,1.0,6.0,0,17,6.9,6.0,9,4.0,3.8,13,6.6,4.2,6,0.0,0.0,11,5.0,4.0,9.0,0,0,8.0,31,5.0
-79.4677155,43.8053278,1299000.0,3,2,0,4.0,0,0,0,1,1,1,0,2,1.0,2.0,0,17,4.7,3.1,9,4.1,3.1,13,6.0,3.5,9,6.1,3.4,21,7.6,3.1,8.0,0,0,4.0,57,5.0
-79.1950145,43.787277,299900.0,6,13,1,2.0,6,2,1,0,0,0,7,0,1.0,1.0,2,17,4.72,5.8,9,4.72,5.9,13,8.36,4.02,7,3.5,2.6,21,5.03,3.2,6.0,0,2,1.0,74,3.0
-78.51139520000002,44.3611439,699900.0,3,9,0,2.0,1,0,0,1,1,1,3,2,1.0,4.0,0,14,2.93,3.45,9,2.74,3.54,16,3.99,3.54,10,2.62,1.46,0,2.74,3.04,8.0,0,0,6.0,46,3.0
-79.4463254,43.67310850000001,1295000.0,3,1,0,3.0,3,0,0,1,0,1,1,2,2.0,2.0,0,17,3.64,3.2,9,3.8,3.22,13,5.12,3.81,5,3.39,3.33,5,5.1,3.58,10.0,0,0,3.0,36,6.0
-79.4463254,43.67310850000001,1295000.0,3,1,0,3.0,3,0,0,1,0,1,1,2,2.0,2.0,0,17,3.64,3.2,9,3.8,3.22,13,5.12,3.81,5,3.39,3.33,5,5.1,3.58,10.0,0,0,3.0,36,6.0
-78.7757403,44.0190912,1139000.0,3,10,0,5.0,2,0,0,1,1,2,0,2,2.0,6.0,0,26,5.94,4.5,17,4.9,4.81,13,5.59,3.77,8,4.42,4.22,19,4.46,4.17,13.0,0,0,8.0,13,6.0
-79.52598420000002,43.65647020000001,1798000.0,3,0,0,4.0,3,0,0,1,1,1,0,2,1.0,4.0,0,17,5.28,3.65,9,4.47,4.75,13,3.12,3.05,9,6.07,4.52,25,3.84,3.05,8.0,0,0,5.0,12,4.0
-79.85983890000001,44.5845166,449900.0,3,9,0,2.0,9,0,0,1,1,1,0,2,1.0,4.0,0,12,4.5,1.8,16,5.69,4.11,8,3.35,3.23,5,4.52,3.25,0,3.25,3.05,6.0,0,0,5.0,45,4.0
-79.8252753,43.2280625,794500.0,3,17,2,2.0,4,0,0,1,1,2,0,2,1.0,2.0,0,12,2.29,1.73,10,5.79,3.58,16,7.31,4.45,8,2.84,5.11,16,5.79,3.58,9.0,0,0,3.0,34,3.0
-79.4196728,43.7802336,2450.0,6,18,0,2.0,6,1,1,0,0,1,7,2,1.0,1.0,2,17,5.12,4.87,9,5.12,4.87,13,2.89,2.49,17,3.32,2.52,0,3.16,2.49,5.0,0,1,1.0,23,2.0
-79.4196728,43.7802336,2450.0,6,18,0,2.0,6,1,1,0,0,1,7,2,1.0,1.0,2,17,5.12,4.87,9,5.12,4.87,13,2.89,2.49,17,3.32,2.52,0,3.16,2.49,5.0,0,1,1.0,23,6.0
-79.83367700000002,43.70567,654900.0,3,2,0,3.0,3,0,0,0,0,1,1,2,1.0,1.0,0,17,4.23,3.1,9,3.35,3.1,13,2.77,2.74,17,4.57,4.18,0,3.64,2.89,7.0,0,0,2.0,21,4.0
-79.6907484,43.5383334,659000.0,3,2,0,3.0,3,0,0,1,0,1,0,2,1.0,4.0,0,17,5.36,3.59,13,4.39,2.85,9,3.56,3.13,17,4.27,3.68,0,3.68,2.87,11.0,0,0,5.0,32,5.0
-79.6430613,43.5837339,420000.0,1,4,0,1.0,6,1,2,0,0,1,7,2,1.0,2.0,2,17,3.78,2.41,9,3.04,2.46,13,3.13,2.37,28,3.84,1.79,21,3.86,3.2,6.0,0,2,2.0,31,3.0
-79.7882738,43.9931224,342500.0,3,9,3,2.0,1,0,0,0,1,1,0,4,1.0,2.0,0,14,3.05,2.74,9,3.05,3.05,16,3.96,4.87,7,2.9,3.96,21,3.35,5.03,7.0,0,0,2.0,20,2.0
-79.4641386,43.7512135,1800.0,1,4,0,1.0,6,1,2,1,0,1,7,2,1.0,1.0,2,17,5.71,2.92,9,5.71,2.92,13,2.43,2.31,5,3.97,3.59,12,1.8,1.4,4.0,0,2,1.0,11,1.0
-79.3760259,43.6435428,728800.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,5.49,3.05,9,5.49,3.05,13,2.05,2.9,17,3.97,3.05,0,3.58,2.75,5.0,0,2,1.0,16,2.0
-79.3760259,43.6435428,728800.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,5.49,3.05,9,5.49,3.05,13,2.05,2.9,17,3.97,3.05,0,3.58,2.75,5.0,0,2,1.0,16,2.0
-79.7570954,43.6711907,819900.0,3,2,0,3.0,3,0,0,1,1,1,0,2,1.0,4.0,0,17,6.2,4.8,9,3.6,3.0,13,6.4,2.7,9,5.8,3.6,21,5.4,4.2,7.0,0,0,5.0,28,3.0
-79.7791877,43.5841999,2050.0,6,3,0,2.0,3,1,1,0,0,1,1,2,1.0,1.0,2,14,3.83,2.84,16,3.95,3.8,8,3.4,2.8,17,3.6,3.36,0,4.56,2.74,7.0,0,1,1.0,12,3.0
-79.7525176,43.42783920000001,469000.0,19,4,0,1.0,6,1,2,1,0,1,7,2,1.0,0.0,2,17,3.99,3.55,13,2.54,2.54,8,2.31,2.72,7,3.55,1.78,21,3.07,3.05,5.0,0,2,1.0,5,1.0
-79.87866149999998,43.5232183,729900.0,3,9,0,2.0,3,0,0,1,1,1,0,2,1.0,7.0,0,17,5.08,3.66,9,3.35,3.66,13,3.4,3.28,17,3.61,3.35,0,3.35,3.66,11.0,0,0,8.0,5,4.0
-79.482186,43.990999,2375000.0,3,2,0,3.0,3,0,0,0,1,1,0,2,1.0,6.0,0,14,4.6,4.16,9,4.7,4.61,20,3.28,3.24,15,6.44,4.09,21,8.39,3.69,10.0,4,0,10.0,61,5.0
-79.4348766,44.0127303,1488800.0,3,2,0,4.0,11,0,0,1,1,1,1,2,1.0,2.0,0,17,6.71,4.27,9,6.71,4.27,13,4.88,4.27,6,3.1,4.27,11,6.41,4.58,11.0,0,0,5.0,30,4.0
-79.82164209999998,43.6833761,749900.0,3,2,0,3.0,4,0,0,1,1,1,0,2,1.0,4.0,0,17,6.06,3.53,9,6.06,3.53,13,3.85,4.41,17,4.56,4.56,0,3.45,3.65,12.0,0,0,6.0,32,4.0
-79.30521999999998,43.6669639,1410000.0,6,3,0,3.0,2,0,0,1,0,1,3,2,1.0,2.0,0,21,3.07,1.73,10,4.08,4.16,16,4.2,4.83,12,4.2,3.39,9,4.2,4.29,8.0,0,0,2.0,38,3.0
-79.4626387,43.8507769,2800.0,6,2,0,3.0,3,1,1,1,1,1,1,2,1.0,1.0,2,17,3.05,6.1,10,6.1,3.05,13,2.5,3.61,6,2.5,3.96,9,3.58,4.11,9.0,0,1,2.0,36,3.0
-78.86938420000001,43.9148723,669900.0,3,2,2,2.0,9,0,0,1,1,1,3,5,1.0,3.0,0,12,2.96,1.29,16,5.23,3.38,8,4.0,3.45,12,4.05,2.84,11,3.23,3.52,8.0,0,0,4.0,51,4.0
